"date" "P" "ETpot" "Q"
2012061614 0.1 0.0591 0.0028
2012061615 0.5 0.0624 0.0031
2012061616 0 0.0608 0.0029
2012061617 0 0.11 0.0031
2012061618 0 0.0673 0.0031
2012061619 1 0.0016 0.0029
2012061620 0 0 0.0031
2012061621 0 0 0.0031
2012061622 0 0 0.0032
2012061623 0 0 0.0031
2012061700 0 0 0.0031
2012061701 0 0 0.0031
2012061702 0 0 0.0031
2012061703 0 0.0083 0.0031
2012061704 0 0.0484 0.0029
2012061705 0 0.0984 0.0029
2012061706 0 0.2102 0.0028
2012061707 0 0.2736 0.0031
2012061708 0 0.3586 0.0029
2012061709 0 0.2252 0.0031
2012061710 0 0.4487 0.0029
2012061711 0 0.5638 0.0029
2012061712 0 0.3303 0.0028
2012061713 0 0.4187 0.0028
2012061714 0 0.2619 0.0026
2012061715 0 0.2085 0.0026
2012061716 0 0.1585 0.0025
2012061717 0 0.1084 0.0025
2012061718 0 0.0717 0.0024
2012061719 0 0.0067 0.0024
2012061720 0 0 0.0024
2012061721 0 0 0.0024
2012061722 0 0 0.0024
2012061723 0 0 0.0024
2012061800 0 0 0.0024
2012061801 0 0 0.0024
2012061802 0 0 0.0024
2012061803 0 0.0115 0.0024
2012061804 0 0.0658 0.0024
2012061805 0 0.0953 0.0024
2012061806 3.9 0.0526 0.0024
2012061807 2.4 0.0345 0.0037
2012061808 0 0.1923 0.0058
2012061809 0 0.1332 0.0051
2012061810 0 0.2367 0.0049
2012061811 0 0.2992 0.0049
2012061812 0 0.2729 0.0043
2012061813 0 0.1923 0.0039
2012061814 0 0.217 0.0037
2012061815 0 0.2301 0.0036
2012061816 0 0.1447 0.0034
2012061817 0 0.1381 0.0033
2012061818 0 0.069 0.0033
2012061819 0 0.0148 0.0032
2012061820 0 0 0.0032
2012061821 0 0 0.0032
2012061822 0 0 0.0031
2012061823 0 0 0.0032
2012061900 0 0 0.0033
2012061901 0 0 0.0034
2012061902 0 0 0.0034
2012061903 0 0.0067 0.0034
2012061904 0 0.0455 0.0035
2012061905 0 0.0943 0.0034
2012061906 0 0.2038 0.0034
2012061907 0 0.3166 0.0034
2012061908 0 0.4732 0.0033
2012061909 0 0.4193 0.0032
2012061910 0 0.2829 0.0031
2012061911 0 0.3216 0.0031
2012061912 0 0.1886 0.0031
2012061913 0 0.1735 0.0029
2012061914 0 0.1684 0.0028
2012061915 0 0.3385 0.0027
2012061916 0 0.2172 0.0026
2012061917 0 0.101 0.0026
2012061918 0 0.0404 0.0026
2012061919 0 0.0084 0.0025
2012061920 0 0 0.0025
2012061921 0 0 0.0025
2012061922 0 0 0.0024
2012061923 0 0 0.0025
2012062000 0 0 0.0025
2012062001 0 0 0.0025
2012062002 0 0 0.0026
2012062003 0 0.0035 0.0026
2012062004 0 0.0191 0.0026
2012062005 0 0.0503 0.0025
2012062006 0 0.0399 0.0025
2012062007 0 0.1248 0.0025
2012062008 0 0.2721 0.0025
2012062009 0 0.4453 0.0025
2012062010 0 0.4627 0.0024
2012062011 0 0.2461 0.0024
2012062012 0 0.3708 0.0024
2012062013 0 0.3275 0.0023
2012062014 0 0.3864 0.0022
2012062015 0 0.1508 0.0022
2012062016 0 0.123 0.0022
2012062017 0 0.0658 0.0021
2012062018 0 0.0087 0.0021
2012062019 0 0.0035 0.0022
2012062020 0 0 0.0022
2012062021 0 0 0.0022
2012062022 0 0 0.0022
2012062023 0 0 0.0022
2012062100 0 0 0.0022
2012062101 0 0 0.0021
2012062102 0 0 0.0022
2012062103 0 0.0034 0.0023
2012062104 0 0.0169 0.0023
2012062105 0 0.0271 0.0022
2012062106 0 0.0407 0.0022
2012062107 0 0.1051 0.0022
2012062108 0 0.1237 0.0023
2012062109 0 0.1322 0.0022
2012062110 0 0.1051 0.0021
2012062111 0 0.139 0.002
2012062112 0 0.1678 0.002
2012062113 0 0.2119 0.002
2012062114 0 0.2203 0.0021
2012062115 0 0.1831 0.002
2012062116 0 0.1458 0.0019
2012062117 0 0.0627 0.0019
2012062118 0 0.0153 0.0019
2012062119 0 0 0.0019
2012062120 7.8 0 0.0025
2012062121 0.1 0 0.0066
2012062122 0.1 0 0.0059
2012062123 0 0 0.0058
2012062200 0 0 0.0065
2012062201 0 0 0.0062
2012062202 0 0 0.0053
2012062203 0 0.0067 0.0048
2012062204 0 0.0622 0.0044
2012062205 0 0.1445 0.0042
2012062206 0 0.2067 0.0039
2012062207 0 0.2521 0.0038
2012062208 0 0.2857 0.0037
2012062209 0 0.3378 0.0036
2012062210 5.3 0.2824 0.0039
2012062211 0 0.3815 0.0069
2012062212 0 0.4941 0.0059
2012062213 0 0.3731 0.0058
2012062214 0.1 0.121 0.0062
2012062215 0 0.2 0.0059
2012062216 0.6 0.0924 0.0056
2012062217 0.3 0.0773 0.0053
2012062218 0 0.0706 0.0051
2012062219 0 0.0118 0.0049
2012062220 0 0 0.0048
2012062221 0 0 0.0046
2012062222 0 0 0.0046
2012062223 0 0 0.0044
2012062300 0 0 0.0043
2012062301 0 0 0.0042
2012062302 0 0 0.0043
2012062303 0 0.0082 0.0043
2012062304 0 0.0592 0.0044
2012062305 0 0.1315 0.0044
2012062306 0 0.2318 0.0043
2012062307 0 0.2663 0.0042
2012062308 0 0.2647 0.0041
2012062309 0 0.3387 0.0039
2012062310 0 0.4554 0.0038
2012062311 0 0.1611 0.0038
2012062312 0 0.2745 0.0036
2012062313 0 0.3863 0.0037
2012062314 0 0.2959 0.0036
2012062315 0 0.2713 0.0035
2012062316 0 0.2334 0.0034
2012062317 0 0.0904 0.0034
2012062318 0 0.0247 0.0033
2012062319 0 0.0066 0.0033
2012062320 0 0 0.0032
2012062321 0 0 0.0034
2012062322 0 0 0.0033
2012062323 0 0 0.0034
2012062400 0 0 0.0033
2012062401 0 0 0.0034
2012062402 0 0 0.0034
2012062403 0 0.0016 0.0034
2012062404 0 0.0188 0.0034
2012062405 0 0.0298 0.0034
2012062406 0.2 0.058 0.0034
2012062407 0.2 0.0736 0.0034
2012062408 1.4 0.0721 0.0034
2012062409 0.6 0.0799 0.0036
2012062410 1.8 0.0689 0.0038
2012062411 1.4 0.0893 0.0047
2012062412 2.1 0.083 0.0058
2012062413 0.5 0.0846 0.0072
2012062414 0 0.1081 0.0071
2012062415 0.1 0.1864 0.0065
2012062416 0.2 0.0971 0.0065
2012062417 0 0.1003 0.0063
2012062418 0 0.0407 0.006
2012062419 0 0.0078 0.0059
2012062420 0 0 0.0058
2012062421 0 0 0.0056
2012062422 0 0 0.0055
2012062423 0 0 0.0053
2012062500 0 0 0.0053
2012062501 0 0 0.0055
2012062502 0 0 0.0058
2012062503 0 0.0032 0.0059
2012062504 0 0.0435 0.0062
2012062505 0 0.1113 0.0065
2012062506 0 0.1758 0.0066
2012062507 0 0.1468 0.0068
2012062508 0 0.2371 0.0068
2012062509 0 0.2242 0.0066
2012062510 0 0.2903 0.0066
2012062511 0 0.2855 0.0063
2012062512 0 0.2694 0.0062
2012062513 0.2 0.0952 0.006
2012062514 0 0.2548 0.006
2012062515 0 0.2597 0.0059
2012062516 0 0.0903 0.0058
2012062517 0 0.0661 0.0058
2012062518 0 0.0403 0.0058
2012062519 0 0.0065 0.0058
2012062520 0 0 0.0058
2012062521 0 0 0.0055
2012062522 0 0 0.0053
2012062523 0 0 0.0056
2012062600 0 0 0.0055
2012062601 0 0 0.0055
2012062602 0 0 0.0055
2012062603 0 0.005 0.0053
2012062604 0 0.0281 0.0053
2012062605 0 0.0992 0.0053
2012062606 0 0.2331 0.0052
2012062607 0 0.2662 0.0051
2012062608 0 0.2546 0.0051
2012062609 0 0.1934 0.0049
2012062610 0 0.2596 0.0048
2012062611 0 0.2877 0.0048
2012062612 0 0.3588 0.0047
2012062613 0 0.3753 0.0046
2012062614 0 0.3224 0.0046
2012062615 0 0.2199 0.0043
2012062616 0 0.1984 0.0043
2012062617 0 0.1273 0.0042
2012062618 0 0.0612 0.0042
2012062619 0 0.0099 0.0042
2012062620 0 0 0.0041
2012062621 0 0 0.0041
2012062622 0 0 0.0041
2012062623 0 0 0.0041
2012062700 0 0 0.0041
2012062701 0 0 0.0039
2012062702 0 0 0.0038
2012062703 0 0.0034 0.0038
2012062704 0 0.031 0.0038
2012062705 0 0.0413 0.0038
2012062706 0 0.0464 0.0038
2012062707 0 0.0619 0.0037
2012062708 0.3 0.0619 0.0037
2012062709 0 0.0997 0.0037
2012062710 0 0.1032 0.0037
2012062711 0.3 0.1272 0.0037
2012062712 0.1 0.1032 0.0037
2012062713 0 0.2115 0.0037
2012062714 0.1 0.0722 0.0036
2012062715 0 0.129 0.0036
2012062716 0 0.086 0.0035
2012062717 0 0.0757 0.0034
2012062718 0 0.0361 0.0034
2012062719 0 0.0103 0.0034
2012062720 0 0 0.0034
2012062721 0 0 0.0034
2012062722 0 0 0.0034
2012062723 0 0 0.0034
2012062800 0 0 0.0032
2012062801 0 0 0.0034
2012062802 0 0 0.0033
2012062803 0 0.0075 0.0034
2012062804 0 0.0376 0.0034
2012062805 0 0.1014 0.0034
2012062806 0 0.231 0.0033
2012062807 0 0.3362 0.0033
2012062808 0 0.3325 0.0033
2012062809 0 0.4057 0.0033
2012062810 0 0.5316 0.0033
2012062811 0 0.603 0.0032
2012062812 0 0.4038 0.0031
2012062813 0 0.2479 0.0029
2012062814 0 0.3888 0.0031
2012062815 0 0.2667 0.0028
2012062816 0 0.1258 0.0029
2012062817 0 0.1296 0.0028
2012062818 0 0.0357 0.0027
2012062819 0 0.015 0.0028
2012062820 0 0 0.0028
2012062821 0 0 0.0027
2012062822 0 0 0.0026
2012062823 0 0 0.0027
2012062900 0 0 0.0026
2012062901 0 0 0.0026
2012062902 0 0 0.0026
2012062903 0 0.0035 0.0026
2012062904 0 0.0192 0.0026
2012062905 0 0.0717 0.0026
2012062906 0 0.0665 0.0026
2012062907 0 0.1225 0.0025
2012062908 0.2 0.0997 0.0026
2012062909 0 0.2309 0.0025
2012062910 0 0.1312 0.0024
2012062911 0.1 0.098 0.0024
2012062912 0 0.1732 0.0024
2012062913 0 0.2502 0.0024
2012062914 0 0.3237 0.0024
2012062915 0 0.1155 0.0023
2012062916 0 0.0752 0.0023
2012062917 0 0.063 0.0023
2012062918 0 0.0437 0.0022
2012062919 0 0.0122 0.0022
2012062920 0 0 0.0022
2012062921 0 0 0.0022
2012062922 0 0 0.0022
2012062923 0 0 0.0021
2012063000 0 0 0.0022
2012063001 0 0 0.0022
2012063002 0 0 0.0022
2012063003 0 0.0054 0.0022
2012063004 0 0.0453 0.0022
2012063005 0 0.1105 0.0022
2012063006 0 0.2228 0.0021
2012063007 0 0.337 0.0019
2012063008 0 0.4149 0.002
2012063009 0 0.3732 0.002
2012063010 0 0.4891 0.0018
2012063011 0 0.6051 0.0019
2012063012 0 0.5489 0.0018
2012063013 0 0.5344 0.0017
2012063014 0 0.4855 0.0017
2012063015 0 0.3442 0.0016
2012063016 0 0.2482 0.0016
2012063017 0 0.1504 0.0016
2012063018 0 0.0725 0.0015
2012063019 0 0.0127 0.0016
2012063020 0 0 0.0014
2012063021 0 0 0.0015
2012063022 0 0 0.0015
2012063023 0 0 0.0014
2012070100 0 0 0.0015
2012070101 0 0 0.0015
2012070102 0 0 0.0015
2012070103 0 0.005 0.0015
2012070104 0 0.0538 0.0015
2012070105 0 0.1395 0.0016
2012070106 0 0.2235 0.0017
2012070107 0 0.3108 0.0017
2012070108 0 0.3226 0.0015
2012070109 0 0.4318 0.0015
2012070110 0 0.3344 0.0014
2012070111 0 0.3075 0.0013
2012070112 0 0.2789 0.0013
2012070113 0 0.3898 0.0013
2012070114 0 0.2151 0.0013
2012070115 0.2 0.1126 0.0013
2012070116 0 0.126 0.0013
2012070117 0 0.1529 0.0012
2012070118 0 0.0807 0.0012
2012070119 0 0.0151 0.0012
2012070120 0 0 0.0012
2012070121 0 0 0.0012
2012070122 0 0 0.0011
2012070123 0 0 0.0012
2012070200 0 0 0.0012
2012070201 0 0 0.0012
2012070202 0 0 0.0012
2012070203 0 0.0067 0.0013
2012070204 0 0.0685 0.0012
2012070205 0 0.1421 0.0013
2012070206 0 0.1972 0.0013
2012070207 0 0.2775 0.0013
2012070208 0 0.3042 0.0013
2012070209 0 0.3912 0.0012
2012070210 0 0.3009 0.0012
2012070211 0 0.3143 0.0011
2012070212 0 0.2775 0.0012
2012070213 0 0.1872 0.0011
2012070214 0 0.234 0.0011
2012070215 0 0.2073 0.001
2012070216 0 0.2558 0.0011
2012070217 0 0.1504 0.0011
2012070218 0 0.0735 0.001
2012070219 0 0.0117 0.001
2012070220 0 0 0.0011
2012070221 0 0 0.001
2012070222 0 0 0.0011
2012070223 0 0 0.0011
2012070300 0 0 0.0011
2012070301 0 0 0.0011
2012070302 0 0 0.0011
2012070303 0 0.0053 0.0012
2012070304 0 0.0548 0.0011
2012070305 0 0.0831 0.0011
2012070306 0 0.1608 0.0011
2012070307 0 0.2704 0.0011
2012070308 0 0.4171 0.0011
2012070309 0 0.4666 0.0011
2012070310 0 0.4189 0.0011
2012070311 0 0.4206 0.0011
2012070312 0 0.334 0.001
2012070313 0 0.3163 9e-04
2012070314 0 0.2916 0.001
2012070315 0 0.1661 9e-04
2012070316 0 0.0884 9e-04
2012070317 0 0.0672 0.001
2012070318 0 0.0318 0.001
2012070319 0 0.0071 9e-04
2012070320 0 0 9e-04
2012070321 0 0 9e-04
2012070322 0 0 9e-04
2012070323 0 0 9e-04
2012070400 0 0 0.001
2012070401 0 0 0.001
2012070402 0 0 0.001
2012070403 0 0.0037 0.0011
2012070404 0 0.0333 0.0011
2012070405 0 0.0833 0.0011
2012070406 0 0.1388 0.0011
2012070407 0 0.1962 0.0011
2012070408 0 0.3572 0.001
2012070409 0 0.4331 0.001
2012070410 0 0.3831 0.001
2012070411 0 0.3535 0.001
2012070412 0 0.372 9e-04
2012070413 0 0.2517 9e-04
2012070414 0 0.2536 9e-04
2012070415 0 0.3591 9e-04
2012070416 0 0.2517 8e-04
2012070417 0 0.1592 8e-04
2012070418 0 0.0592 8e-04
2012070419 0 0.0111 9e-04
2012070420 0 0 9e-04
2012070421 0 0 9e-04
2012070422 0 0 9e-04
2012070423 0 0 8e-04
2012070500 0 0 9e-04
2012070501 0 0 9e-04
2012070502 0 0 9e-04
2012070503 0 0.0074 9e-04
2012070504 0 0.0426 0.001
2012070505 0 0.0981 9e-04
2012070506 0 0.124 9e-04
2012070507 0 0.2998 9e-04
2012070508 0 0.4127 9e-04
2012070509 0 0.3905 9e-04
2012070510 0 0.3739 9e-04
2012070511 0 0.4479 9e-04
2012070512 0 0.2221 9e-04
2012070513 3.9 0.0537 0.0011
2012070514 0.1 0.2036 0.0036
2012070515 0 0.3313 0.0033
2012070516 0 0.1943 0.0024
2012070517 0 0.1296 0.002
2012070518 0 0.0592 0.0021
2012070519 0 0.0093 0.0022
2012070520 0 0 0.0022
2012070521 0 0 0.0021
2012070522 0 0 0.0018
2012070523 0 0 0.0017
2012070600 0 0 0.0016
2012070601 0 0 0.0015
2012070602 0 0 0.0015
2012070603 0 0.0036 0.0015
2012070604 0 0.0235 0.0014
2012070605 0 0.0596 0.0014
2012070606 0 0.0488 0.0014
2012070607 0 0.0758 0.0014
2012070608 0 0.1553 0.0013
2012070609 0 0.1932 0.0013
2012070610 0 0.1553 0.0013
2012070611 0 0.2636 0.0013
2012070612 0 0.3304 0.0013
2012070613 0 0.3828 0.0013
2012070614 0 0.4117 0.0012
2012070615 0 0.3304 0.0012
2012070616 0 0.2149 0.0011
2012070617 0 0.1679 0.0011
2012070618 0 0.0758 0.001
2012070619 0 0.0072 0.0011
2012070620 3.3 0 0.0011
2012070621 0 0 0.0011
2012070622 0 0 0.0011
2012070623 0 0 0.0011
2012070700 0 0 0.0011
2012070701 0 0 0.0011
2012070702 0 0 0.0011
2012070703 0 0.0054 0.0012
2012070704 0 0.0613 0.0013
2012070705 0 0.1441 0.0012
2012070706 0 0.2414 0.0012
2012070707 0 0.2649 0.0013
2012070708 0 0.3802 0.0013
2012070709 0 0.4955 0.0012
2012070710 0 0.4847 0.0011
2012070711 0 0.4901 0.0011
2012070712 0 0.5315 0.0011
2012070713 0 0.391 0.001
2012070714 0 0.4883 0.001
2012070715 0 0.2883 9e-04
2012070716 0 0.2901 9e-04
2012070717 0 0.1748 9e-04
2012070718 0 0.0649 9e-04
2012070719 0 0.0036 9e-04
2012070720 0 0 9e-04
2012070721 0 0 9e-04
2012070722 0 0 9e-04
2012070723 0 0 9e-04
2012070800 0 0 9e-04
2012070801 0 0 9e-04
2012070802 0 0 9e-04
2012070803 0 0.0085 9e-04
2012070804 0 0.0744 9e-04
2012070805 0 0.0626 9e-04
2012070806 0 0.0812 0.001
2012070807 0.3 0.0558 9e-04
2012070808 0.4 0.1319 0.001
2012070809 0.5 0.0964 0.001
2012070810 4.9 0.0457 0.0011
2012070811 1.7 0.0795 0.0021
2012070812 1.4 0.0609 0.0036
2012070813 0 0.1573 0.0036
2012070814 0 0.186 0.0031
2012070815 0 0.1607 0.0028
2012070816 0 0.1556 0.0027
2012070817 0 0.0998 0.0027
2012070818 0 0.0338 0.0026
2012070819 0 0.0101 0.0024
2012070820 0 0 0.0023
2012070821 0 0 0.0022
2012070822 0 0 0.0021
2012070823 0 0 0.0019
2012070900 0 0 0.0019
2012070901 0 0 0.0018
2012070902 1.9 0 0.0017
2012070903 0 0.0034 0.0019
2012070904 0 0.034 0.0019
2012070905 0 0.0493 0.0018
2012070906 0 0.0663 0.0018
2012070907 0 0.0714 0.0017
2012070908 0 0.1021 0.0017
2012070909 0 0.1888 0.0017
2012070910 0 0.1327 0.0017
2012070911 0 0.2824 0.0017
2012070912 0 0.3946 0.0016
2012070913 0 0.3844 0.0015
2012070914 0 0.3504 0.0016
2012070915 0.9 0.0867 0.0017
2012070916 0 0.1157 0.0018
2012070917 0 0.1055 0.0017
2012070918 0 0.0255 0.0017
2012070919 0 0.0068 0.0017
2012070920 0 0 0.0017
2012070921 0 0 0.0017
2012070922 0 0 0.0017
2012070923 0 0 0.0017
2012071000 0 0 0.0016
2012071001 0 0 0.0016
2012071002 0 0 0.0016
2012071003 0 0.0034 0.0016
2012071004 0 0.0444 0.0015
2012071005 0 0.1229 0.0016
2012071006 0 0.1742 0.0015
2012071007 0 0.2937 0.0015
2012071008 0 0.1725 0.0015
2012071009 0 0.1161 0.0015
2012071010 0 0.2288 0.0014
2012071011 0.1 0.1417 0.0014
2012071012 0 0.1468 0.0014
2012071013 0 0.2203 0.0013
2012071014 0 0.2476 0.0013
2012071015 0 0.1383 0.0013
2012071016 0 0.1315 0.0013
2012071017 0 0.0905 0.0013
2012071018 0 0.0239 0.0013
2012071019 0 0.0034 0.0013
2012071020 0 0 0.0013
2012071021 0 0 0.0013
2012071022 0 0 0.0013
2012071023 0 0 0.0012
2012071100 0 0 0.0013
2012071101 0 0 0.0013
2012071102 0 0 0.0013
2012071103 0 0.0017 0.0012
2012071104 0 0.0184 0.0012
2012071105 0 0.0519 0.0012
2012071106 0 0.1038 0.0012
2012071107 0 0.1658 0.0012
2012071108 0 0.2328 0.0012
2012071109 0 0.4388 0.0012
2012071110 0 0.1641 0.0012
2012071111 0 0.3751 0.0011
2012071112 0 0.4086 0.0012
2012071113 0 0.2244 0.0012
2012071114 0 0.2311 0.0012
2012071115 0 0.1256 0.0012
2012071116 0 0.1089 0.0011
2012071117 0 0.0703 0.0011
2012071118 0 0.062 0.0011
2012071119 0 0.0167 0.0011
2012071120 0 0 0.0011
2012071121 0 0 0.0011
2012071122 0 0 0.0011
2012071123 0 0 0.0011
2012071200 0.3 0 0.001
2012071201 0 0 0.0012
2012071202 0 0 0.0012
2012071203 0 0.0032 0.0013
2012071204 0.2 0.0128 0.0013
2012071205 0 0.0192 0.0013
2012071206 0.4 0.0593 0.0013
2012071207 0.3 0.1122 0.0013
2012071208 1.2 0.0721 0.0013
2012071209 0.1 0.1474 0.0013
2012071210 0 0.3397 0.0014
2012071211 0 0.4022 0.0013
2012071212 0.3 0.399 0.0013
2012071213 0 0.4263 0.0013
2012071214 0 0.3606 0.0013
2012071215 0 0.2468 0.0013
2012071216 0 0.2003 0.0013
2012071217 0 0.149 0.0013
2012071218 0 0.0449 0.0013
2012071219 0 0.0048 0.0012
2012071220 0 0 0.0013
2012071221 0 0 0.0012
2012071222 0 0 0.0011
2012071223 0 0 0.0012
2012071300 0 0 0.0011
2012071301 0 0 0.0011
2012071302 0.3 0 0.0011
2012071303 0.7 0.0017 0.0011
2012071304 0.8 0.0101 0.0013
2012071305 0.8 0.0202 0.0013
2012071306 0.7 0.0489 0.0013
2012071307 0.1 0.1012 0.0015
2012071308 0.2 0.1012 0.0017
2012071309 0.1 0.1906 0.0017
2012071310 0 0.1703 0.0017
2012071311 0.3 0.1518 0.0017
2012071312 0.3 0.1922 0.0017
2012071313 0.2 0.2968 0.0017
2012071314 0 0.2344 0.0017
2012071315 0 0.1703 0.0017
2012071316 0 0.2327 0.0017
2012071317 1.3 0.0422 0.0018
2012071318 0.2 0.0304 0.0019
2012071319 0.2 0.0051 0.002
2012071320 0 0 0.0019
2012071321 0 0 0.0017
2012071322 0 0 0.0017
2012071323 0 0 0.0017
2012071400 0 0 0.0017
2012071401 0 0 0.0018
2012071402 0 0 0.0018
2012071403 0 0.0016 0.0017
2012071404 0 0.0144 0.0017
2012071405 0 0.0544 0.0017
2012071406 0 0.056 0.0017
2012071407 0 0.0544 0.0017
2012071408 0 0.1343 0.0017
2012071409 0 0.1167 0.0017
2012071410 0.1 0.1215 0.0016
2012071411 0 0.2398 0.0017
2012071412 0 0.2334 0.0015
2012071413 1 0.1375 0.0016
2012071414 1 0.1487 0.0017
2012071415 0 0.1918 0.0018
2012071416 0 0.211 0.0018
2012071417 0 0.0639 0.0017
2012071418 0 0.0176 0.0017
2012071419 0 0.0032 0.0017
2012071420 1.7 0 0.0017
2012071421 3.4 0 0.0024
2012071422 0.2 0 0.0046
2012071423 0 0 0.0042
2012071500 0.1 0 0.0035
2012071501 0 0 0.0029
2012071502 0 0 0.0031
2012071503 0 0.0016 0.0033
2012071504 0 0.0243 0.0033
2012071505 0 0.0598 0.0032
2012071506 0 0.1472 0.0029
2012071507 0 0.2685 0.0029
2012071508 0 0.3283 0.0028
2012071509 0 0.3655 0.0029
2012071510 0 0.3801 0.0029
2012071511 0 0.4965 0.0031
2012071512 0 0.4431 0.0029
2012071513 0 0.0518 0.0029
2012071514 0 0.1213 0.0027
2012071515 0.5 0.0841 0.0025
2012071516 0 0.0728 0.0024
2012071517 0 0.0954 0.0024
2012071518 0 0.055 0.0024
2012071519 0 0.0049 0.0023
2012071520 0 0 0.0022
2012071521 0 0 0.0022
2012071522 0 0 0.0022
2012071523 0 0 0.0022
2012071600 0 0 0.002
2012071601 0 0 0.002
2012071602 0 0 0.002
2012071603 0 0.0016 0.002
2012071604 0 0.0146 0.0019
2012071605 0 0.0486 0.0019
2012071606 0 0.0971 0.0019
2012071607 0 0.1894 0.0019
2012071608 0 0.3496 0.0018
2012071609 0 0.2719 0.0017
2012071610 0 0.2736 0.0017
2012071611 0 0.1781 0.0017
2012071612 0.3 0.1165 0.0017
2012071613 1 0.0826 0.0017
2012071614 1.8 0.0534 0.0018
2012071615 1.1 0.0583 0.0019
2012071616 3.7 0.0275 0.0025
2012071617 1.5 0.0227 0.0046
2012071618 0.8 0.0129 0.0053
2012071619 0.9 0.0016 0.0048
2012071620 1.8 0 0.0047
2012071621 2.1 0 0.0065
2012071622 0.9 0 0.0084
2012071623 0.1 0 0.0087
2012071700 0.5 0 0.0084
2012071701 0.6 0 0.0089
2012071702 0.6 0 0.0099
2012071703 0 0.0017 0.0112
2012071704 0 0.0383 0.0116
2012071705 0 0.0714 0.0118
2012071706 0 0.1531 0.0124
2012071707 0 0.1932 0.0126
2012071708 0 0.1914 0.0124
2012071709 0.4 0.0922 0.0122
2012071710 0 0.3115 0.012
2012071711 0 0.2993 0.012
2012071712 0 0.3481 0.012
2012071713 0 0.2489 0.0122
2012071714 0 0.1932 0.0122
2012071715 0 0.1758 0.0124
2012071716 0 0.1549 0.0124
2012071717 0 0.0957 0.0124
2012071718 0 0.0278 0.0126
2012071719 0 0.0035 0.0124
2012071720 0 0 0.0122
2012071721 0 0 0.0122
2012071722 0 0 0.012
2012071723 0 0 0.012
2012071800 0.2 0 0.0116
2012071801 0 0 0.0116
2012071802 0 0 0.0114
2012071803 0 0.0018 0.0112
2012071804 0 0.0105 0.0112
2012071805 0 0.0246 0.011
2012071806 0 0.0702 0.0107
2012071807 0 0.186 0.0107
2012071808 0 0.3386 0.0105
2012071809 0 0.3263 0.0103
2012071810 0 0.3018 0.0101
2012071811 0 0.3404 0.0101
2012071812 0 0.4 0.0099
2012071813 0 0.4561 0.0096
2012071814 0 0.3579 0.0094
2012071815 0 0.1965 0.0092
2012071816 0 0.0947 0.009
2012071817 0 0.0544 0.0089
2012071818 0 0.0333 0.0085
2012071819 0 0.007 0.0082
2012071820 0 0 0.0082
2012071821 0 0 0.008
2012071822 1.3 0 0.0077
2012071823 0.4 0 0.0077
2012071900 0.4 0 0.0077
2012071901 0.3 0 0.0077
2012071902 0.1 0 0.0076
2012071903 0.5 0 0.0077
2012071904 0.4 0.0049 0.0077
2012071905 0 0.0394 0.0079
2012071906 0.3 0.0607 0.0076
2012071907 0.2 0.156 0.0074
2012071908 0 0.1543 0.0076
2012071909 0 0.3119 0.0072
2012071910 0 0.2495 0.0076
2012071911 0.6 0.238 0.0076
2012071912 0.6 0.238 0.0077
2012071913 0.3 0.2019 0.0076
2012071914 0 0.2364 0.0076
2012071915 0 0.197 0.0074
2012071916 0 0.1264 0.0074
2012071917 0 0.0673 0.0072
2012071918 0 0.0148 0.0072
2012071919 0 0.0033 0.0071
2012071920 0 0 0.0071
2012071921 0 0 0.0068
2012071922 0 0 0.0069
2012071923 0 0 0.0068
2012072000 0 0 0.0068
2012072001 0 0 0.0066
2012072002 0 0 0.0065
2012072003 0 0.0032 0.0063
2012072004 0 0.0256 0.0062
2012072005 0 0.0737 0.0062
2012072006 0 0.1266 0.006
2012072007 0 0.1666 0.0059
2012072008 0 0.2612 0.0059
2012072009 0 0.274 0.0058
2012072010 0 0.3718 0.0056
2012072011 0 0.1538 0.0058
2012072012 0 0.3926 0.0055
2012072013 0 0.3429 0.0056
2012072014 0 0.2804 0.0053
2012072015 0 0.298 0.0053
2012072016 0 0.2323 0.0052
2012072017 0 0.1282 0.0052
2012072018 0 0.0609 0.0051
2012072019 0 0.008 0.0049
2012072020 0 0 0.0049
2012072021 0 0 0.0048
2012072022 0 0 0.0047
2012072023 0 0 0.0047
2012072100 0 0 0.0044
2012072101 0 0 0.0044
2012072102 0 0 0.0044
2012072103 0 0.0016 0.0043
2012072104 0 0.0318 0.0043
2012072105 0 0.1066 0.0042
2012072106 0 0.2068 0.0041
2012072107 0 0.3229 0.0041
2012072108 0 0.1607 0.0038
2012072109 0 0.2306 0.0038
2012072110 0 0.2434 0.0037
2012072111 0 0.0843 0.0037
2012072112 0 0.264 0.0036
2012072113 0 0.1511 0.0035
2012072114 0 0.1718 0.0034
2012072115 0 0.1002 0.0035
2012072116 0 0.1082 0.0034
2012072117 0 0.07 0.0034
2012072118 0 0.0398 0.0033
2012072119 0 0.0064 0.0032
2012072120 0 0 0.0032
2012072121 0 0 0.0032
2012072122 0 0 0.0031
2012072123 0 0 0.0031
2012072200 0 0 0.0028
2012072201 0 0 0.0029
2012072202 0 0 0.0029
2012072203 0 0.0016 0.0028
2012072204 0 0.0213 0.0028
2012072205 0 0.0853 0.0028
2012072206 0 0.1968 0.0028
2012072207 0 0.2853 0.0028
2012072208 0 0.4297 0.0028
2012072209 0 0.5264 0.0028
2012072210 0 0.4985 0.0026
